Client_ID,Categoria,SubCategoria,Produto,Ano,Mes,Cidade,Valor,Volume
1704,X,Sub-Categoria 4,PDT300,2020,9,Cidade110,12999.9423600,400.0
1097,X,Sub-Categoria 4,PDT300,2020,9,Cidade42,4233.1481780,160.0
98,X,Sub-Categoria 4,PDT300,2020,9,Cidade68,2974.4755650,78.0
1331,X,Sub-Categoria 4,PDT300,2020,9,Cidade55,14971.9288300,640.0
2544,X,Sub-Categoria 4,PDT300,2020,9,Cidade93,57360.8435100,1520.0
842,X,Sub-Categoria 4,PDT300,2020,9,Cidade70,44589.6761800,1200.0
1519,X,Sub-Categoria 4,PDT300,2020,9,Cidade58,16026.2383300,720.0
1333,X,Sub-Categoria 4,PDT300,2020,9,Cidade55,18725.8090400,600.0
1591,X,Sub-Categoria 4,PDT300,2020,9,Cidade11,8387.8483270,310.0
1323,X,Sub-Categoria 4,PDT300,2020,9,Cidade110,8778.7707560,280.0
1279,X,Sub-Categoria 4,PDT300,2020,9,Cidade57,14968.8346400,400.0
2730,X,Sub-Categoria 4,PDT300,2020,9,Cidade61,2729.8098570,120.0
3075,X,Sub-Categoria 4,PDT300,2020,9,Cidade81,15895.4818500,680.0
3542,X,Sub-Categoria 4,PDT300,2020,9,Cidade11,98534.6580600,2680.0
560,X,Sub-Categoria 4,PDT300,2020,9,Cidade7,13176.3601400,400.0
195,X,Sub-Categoria 4,PDT300,2020,9,Cidade75,15898.9372000,640.0
723,X,Sub-Categoria 4,PDT300,2020,9,Cidade52,30931.4809700,1138.0
724,X,Sub-Categoria 4,PDT300,2020,9,Cidade83,33363.8676700,1386.0
1419,X,Sub-Categoria 4,PDT300,2020,9,Cidade3,4781.0252300,216.0
905,X,Sub-Categoria 4,PDT300,2020,9,Cidade57,15062.6169800,480.0
1461,X,Sub-Categoria 4,PDT300,2021,9,Cidade57,9869.5373700,320.0
1662,X,Sub-Categoria 4,PDT300,2021,9,Cidade57,1061.0205470,40.0
1576,X,Sub-Categoria 4,PDT300,2021,9,Cidade110,9987.3646200,560.0
2885,X,Sub-Categoria 4,PDT300,2021,9,Cidade2,7743.7568300,360.0
2623,X,Sub-Categoria 4,PDT300,2021,9,Cidade2,18929.1921800,880.0
98,X,Sub-Categoria 4,PDT300,2021,9,Cidade68,2197.4053040,80.0
3493,X,Sub-Categoria 4,PDT300,2021,9,Cidade97,12219.8334200,543.0
1591,X,Sub-Categoria 4,PDT300,2021,9,Cidade11,7450.7410220,320.0
3594,X,Sub-Categoria 4,PDT300,2021,9,Cidade57,15610.0722500,560.0
3075,X,Sub-Categoria 4,PDT300,2021,9,Cidade81,19083.5311000,760.0
3661,X,Sub-Categoria 4,PDT300,2021,10,Cidade42,1855.7356570,80.0
3072,X,Sub-Categoria 4,PDT300,2021,10,Cidade81,9479.9219260,560.0
386,X,Sub-Categoria 4,PDT300,2021,10,Cidade100,3254.3356400,160.0
2093,X,Sub-Categoria 4,PDT300,2021,11,Cidade7,873.8056380,40.0
3072,X,Sub-Categoria 4,PDT301,2020,9,Cidade81,1470.1806800,40.0
2561,X,Sub-Categoria 4,PDT301,2020,9,Cidade81,7745.0566760,240.0
1151,X,Sub-Categoria 4,PDT301,2020,9,Cidade99,6215.8618380,180.0
1299,X,Sub-Categoria 4,PDT301,2020,9,Cidade79,2672.9626110,52.0
3760,X,Sub-Categoria 4,PDT301,2020,9,Cidade85,613.3626595,20.0
3760,X,Sub-Categoria 4,PDT301,2020,9,Cidade17,1721.7277950,40.0
850,X,Sub-Categoria 4,PDT301,2020,9,Cidade26,299.7364781,9.0
2334,X,Sub-Categoria 4,PDT301,2020,9,Cidade41,1137.1987140,40.0
1530,X,Sub-Categoria 4,PDT301,2020,9,Cidade81,422.6940271,15.0
3048,X,Sub-Categoria 4,PDT301,2020,9,Cidade92,16682.5292500,360.0
1337,X,Sub-Categoria 4,PDT301,2020,9,Cidade36,1893.4505980,40.0
1172,X,Sub-Categoria 4,PDT301,2020,9,Cidade21,899.2191953,27.0
2694,X,Sub-Categoria 4,PDT301,2020,9,Cidade21,828.1308544,25.0
1826,X,Sub-Categoria 4,PDT301,2020,9,Cidade41,5255.3932480,120.0
52,X,Sub-Categoria 4,PDT301,2020,9,Cidade85,8774.6614340,200.0
3294,X,Sub-Categoria 4,PDT301,2020,9,Cidade71,1030.4246710,40.0
469,X,Sub-Categoria 4,PDT301,2020,9,Cidade91,366.3445844,11.0
1489,X,Sub-Categoria 4,PDT301,2020,9,Cidade85,3495.5590580,80.0
2362,X,Sub-Categoria 4,PDT301,2020,9,Cidade17,1631.0884520,40.0
2385,X,Sub-Categoria 4,PDT301,2020,9,Cidade21,823.6603807,25.0
194,X,Sub-Categoria 4,PDT301,2020,9,Cidade17,3256.4960830,80.0
2028,X,Sub-Categoria 4,PDT301,2020,9,Cidade36,3509.8587170,80.0
2028,X,Sub-Categoria 4,PDT301,2020,9,Cidade36,1083.5823120,40.0
511,X,Sub-Categoria 4,PDT301,2020,9,Cidade85,1695.5101250,50.0
2291,X,Sub-Categoria 4,PDT301,2020,9,Cidade21,532.8746109,16.0
438,X,Sub-Categoria 4,PDT301,2020,9,Cidade36,999.4339413,40.0
1153,X,Sub-Categoria 4,PDT301,2020,9,Cidade85,479.4046217,10.0
1413,X,Sub-Categoria 4,PDT301,2020,9,Cidade21,799.3070359,24.0
1415,X,Sub-Categoria 4,PDT301,2020,9,Cidade81,3659.3072390,80.0
3224,X,Sub-Categoria 4,PDT301,2020,9,Cidade21,356.8570288,8.0
848,X,Sub-Categoria 4,PDT301,2020,9,Cidade74,18302.3927100,472.0
3147,X,Sub-Categoria 4,PDT301,2020,9,Cidade85,814.8072810,20.0
2928,X,Sub-Categoria 4,PDT301,2020,9,Cidade85,1791.9669410,40.0
407,X,Sub-Categoria 4,PDT301,2020,9,Cidade85,383.5236974,8.0
1219,X,Sub-Categoria 4,PDT301,2020,9,Cidade17,2505.0953470,80.0
3738,X,Sub-Categoria 4,PDT301,2020,9,Cidade94,1030.4246710,40.0
1349,X,Sub-Categoria 4,PDT301,2020,9,Cidade36,1111.3812410,40.0
1538,X,Sub-Categoria 4,PDT301,2020,9,Cidade71,1030.4246710,40.0
3166,X,Sub-Categoria 4,PDT301,2020,9,Cidade71,6455.2176380,200.0
3212,X,Sub-Categoria 4,PDT301,2020,9,Cidade85,692.8062962,15.0
282,X,Sub-Categoria 4,PDT301,2020,10,Cidade3,3063.2414260,80.0
1020,X,Sub-Categoria 4,PDT301,2020,10,Cidade58,373.4638936,15.0
3058,X,Sub-Categoria 4,PDT301,2020,10,Cidade18,823.1184303,40.0
3058,X,Sub-Categoria 4,PDT301,2020,10,Cidade18,1607.4850580,40.0
1489,X,Sub-Categoria 4,PDT301,2020,10,Cidade85,646.0705496,29.0
1542,X,Sub-Categoria 4,PDT301,2020,10,Cidade58,672.5861676,40.0
610,X,Sub-Categoria 4,PDT301,2020,10,Cidade37,824.6955385,40.0
3679,X,Sub-Categoria 4,PDT301,2021,8,Cidade23,8644.4631000,182.0
3529,X,Sub-Categoria 4,PDT301,2021,9,Cidade86,6927.9129770,160.0
1943,X,Sub-Categoria 4,PDT301,2021,9,Cidade81,2370.3422600,80.0
3478,X,Sub-Categoria 4,PDT301,2021,9,Cidade94,1273.3059920,40.0
636,X,Sub-Categoria 4,PDT301,2021,9,Cidade86,6822.2562840,160.0
1559,X,Sub-Categoria 4,PDT301,2021,9,Cidade36,3147.7600860,80.0
3264,X,Sub-Categoria 4,PDT301,2021,9,Cidade17,2120.3052780,40.0
2631,X,Sub-Categoria 4,PDT301,2021,9,Cidade100,2036.5893090,40.0
1984,X,Sub-Categoria 4,PDT301,2021,9,Cidade94,1216.4505500,40.0
1863,X,Sub-Categoria 4,PDT301,2021,9,Cidade71,3601.3439150,110.0
1191,X,Sub-Categoria 4,PDT301,2021,9,Cidade70,1784.7272400,40.0
1487,X,Sub-Categoria 4,PDT301,2021,9,Cidade17,12730.6892900,320.0
843,X,Sub-Categoria 4,PDT301,2021,9,Cidade17,1495.6690940,40.0
3493,X,Sub-Categoria 4,PDT301,2021,9,Cidade97,20051.1448600,440.0
2326,X,Sub-Categoria 4,PDT301,2021,9,Cidade9,33416.0917200,800.0
1899,X,Sub-Categoria 4,PDT301,2021,9,Cidade30,2259.7459270,80.0
2928,X,Sub-Categoria 4,PDT301,2021,9,Cidade85,3762.9236690,102.0
1219,X,Sub-Categoria 4,PDT301,2021,9,Cidade17,27207.2929600,600.0
2320,X,Sub-Categoria 4,PDT301,2021,9,Cidade52,3150.6663390,120.0
3001,X,Sub-Categoria 4,PDT301,2021,9,Cidade3,10818.6622000,200.0
2749,X,Sub-Categoria 4,PDT301,2021,9,Cidade3,7870.8384630,160.0
2144,X,Sub-Categoria 4,PDT301,2021,9,Cidade110,1648.6887910,40.0
2329,X,Sub-Categoria 4,PDT301,2021,10,Cidade51,1198.4412620,40.0
2482,X,Sub-Categoria 4,PDT301,2021,10,Cidade112,19137.1755400,720.0
352,X,Sub-Categoria 4,PDT301,2021,10,Cidade17,2688.9355940,80.0
3132,X,Sub-Categoria 4,PDT301,2021,10,Cidade30,18684.8345000,640.0
1899,X,Sub-Categoria 4,PDT301,2021,10,Cidade30,1927.9964810,80.0
428,X,Sub-Categoria 4,PDT301,2021,10,Cidade84,1204.6357970,40.0
636,X,Sub-Categoria 4,PDT302,2020,9,Cidade86,7578.9756490,160.0
54,X,Sub-Categoria 4,PDT302,2020,10,Cidade89,12345.1371900,320.0
9,X,Sub-Categoria 4,PDT303,2020,9,Cidade36,175555.4737000,6955.0
9,X,Sub-Categoria 4,PDT303,2020,9,Cidade36,165555.0923000,4480.0
3301,X,Sub-Categoria 4,PDT303,2020,9,Cidade52,14609.2836200,640.0
1035,X,Sub-Categoria 4,PDT303,2020,9,Cidade30,1127.3695290,40.0
621,X,Sub-Categoria 4,PDT303,2020,9,Cidade29,12941.7676400,450.0
3216,X,Sub-Categoria 4,PDT303,2020,9,Cidade29,164377.5520000,3561.0
102,X,Sub-Categoria 4,PDT303,2020,9,Cidade41,12358.5269900,340.0
2136,X,Sub-Categoria 4,PDT303,2020,9,Cidade100,5794.3000710,160.0
1591,X,Sub-Categoria 4,PDT303,2020,9,Cidade11,4640.9568940,120.0
3060,X,Sub-Categoria 4,PDT303,2020,9,Cidade36,10834.3004300,280.0
2967,X,Sub-Categoria 4,PDT303,2020,9,Cidade41,5995.0711930,160.0
3149,X,Sub-Categoria 4,PDT303,2020,9,Cidade31,26377.7373600,720.0
3467,X,Sub-Categoria 4,PDT303,2020,9,Cidade109,23309.5965800,800.0
1171,X,Sub-Categoria 4,PDT303,2020,9,Cidade72,7510.1323060,318.0
9,X,Sub-Categoria 4,PDT303,2020,10,Cidade36,29790.1530000,1722.0
1805,X,Sub-Categoria 4,PDT303,2020,10,Cidade36,12416.6198200,400.0
3233,X,Sub-Categoria 4,PDT303,2020,11,Cidade67,43899.2197300,1689.0
2005,X,Sub-Categoria 4,PDT304,2020,9,Cidade60,9551.4989710,320.0
1330,X,Sub-Categoria 4,PDT304,2020,9,Cidade57,991.9766445,40.0
739,X,Sub-Categoria 4,PDT304,2020,9,Cidade58,8532.5237890,280.0
2088,X,Sub-Categoria 4,PDT304,2020,9,Cidade57,11369.9666500,400.0
800,X,Sub-Categoria 4,PDT304,2020,9,Cidade46,8109.2050670,320.0
1020,X,Sub-Categoria 4,PDT304,2020,10,Cidade58,4514.4218500,200.0
2547,X,Sub-Categoria 1,PDT105,2022,1,Cidade52,1117.1196260,30.0
2770,X,Sub-Categoria 1,PDT105,2022,1,Cidade72,1702.0838710,50.0
2770,X,Sub-Categoria 1,PDT105,2022,1,Cidade72,1191.4579710,35.0
315,X,Sub-Categoria 1,PDT105,2022,1,Cidade28,953.5782197,36.0
832,X,Sub-Categoria 1,PDT108,2022,1,Cidade98,20827.2468600,260.0
2770,X,Sub-Categoria 1,PDT111,2022,1,Cidade72,33243.4849300,440.0
2770,X,Sub-Categoria 1,PDT111,2022,1,Cidade72,15110.6783200,200.0
315,X,Sub-Categoria 1,PDT111,2022,1,Cidade28,33330.5328300,600.0
2770,X,Sub-Categoria 1,PDT112,2022,1,Cidade72,734.1059178,10.0
2770,X,Sub-Categoria 1,PDT112,2022,1,Cidade72,7519.3914940,115.0
3747,X,Sub-Categoria 1,PDT112,2022,2,Cidade1,10535.4100000,128.0
3747,X,Sub-Categoria 1,PDT112,2022,2,Cidade1,9441.7900000,120.0
605,X,Sub-Categoria 1,PDT112,2022,2,Cidade103,93117.4198400,1869.0
605,X,Sub-Categoria 1,PDT112,2022,2,Cidade103,31558.1995200,631.0
2547,X,Sub-Categoria 1,PDT113,2022,1,Cidade52,17646.7731800,270.0
1117,X,Sub-Categoria 1,PDT113,2022,1,Cidade83,17767.3515700,278.0
315,X,Sub-Categoria 1,PDT113,2022,1,Cidade28,6249.3955630,130.0
716,X,Sub-Categoria 1,PDT113,2022,1,Cidade11,22621.4100000,271.0
678,X,Sub-Categoria 1,PDT115,2022,1,Cidade86,13380.9611400,210.0
1824,X,Sub-Categoria 1,PDT115,2022,2,Cidade86,42490.7336800,600.0
832,X,Sub-Categoria 1,PDT117,2022,2,Cidade98,5570.8300000,60.0
605,X,Sub-Categoria 1,PDT117,2022,2,Cidade103,35679.9700000,460.0
605,X,Sub-Categoria 1,PDT117,2022,2,Cidade103,85321.6800000,1100.0
605,X,Sub-Categoria 1,PDT117,2022,2,Cidade103,286.2454361,5.0
2840,X,Sub-Categoria 1,PDT119,2022,1,Cidade85,16399.3300000,200.0
353,X,Sub-Categoria 1,PDT119,2022,1,Cidade83,35048.9800000,300.0
315,X,Sub-Categoria 1,PDT119,2022,1,Cidade28,6188.1700000,68.0
1187,X,Sub-Categoria 1,PDT119,2022,1,Cidade52,4549.0600000,50.0
2495,X,Sub-Categoria 1,PDT119,2022,1,Cidade23,15799.2700000,150.0
678,X,Sub-Categoria 1,PDT119,2022,1,Cidade86,4689.1000000,50.0
2144,X,Sub-Categoria 1,PDT119,2022,1,Cidade47,9205.8500000,80.0
2677,X,Sub-Categoria 1,PDT119,2022,2,Cidade2,5211.2500000,60.0
1946,X,Sub-Categoria 1,PDT119,2022,2,Cidade2,5139.6400000,60.0
2396,X,Sub-Categoria 1,PDT119,2022,2,Cidade21,16958.9500000,200.0
74,X,Sub-Categoria 1,PDT137,2022,2,Cidade2,9676.2220330,200.0
1750,X,Sub-Categoria 1,PDT309,2022,1,Cidade58,32832.0260300,903.0
2010,X,Sub-Categoria 3,PDT142,2022,3,Cidade29,15425.9000000,203.0
2010,X,Sub-Categoria 3,PDT142,2022,3,Cidade29,531.9200000,7.0
2010,X,Sub-Categoria 3,PDT143,2022,1,Cidade25,23483.8200000,280.0
2010,X,Sub-Categoria 3,PDT143,2022,1,Cidade87,41935.3800000,500.0
1028,X,Sub-Categoria 3,PDT143,2022,2,Cidade87,4125.5200000,49.0
1557,XT660,Sub-Categoria 6,PDT311,2022,5,Cidade58,44664.0237600,3000.0
3624,XT660,Sub-Categoria 6,PDT311,2022,6,Cidade85,3203.6512140,200.0
2561,XT660,Sub-Categoria 6,PDT311,2022,6,Cidade49,9931.3187630,600.0
3447,XT660,Sub-Categoria 6,PDT311,2022,6,Cidade85,3844.3814570,240.0
981,XT660,Sub-Categoria 6,PDT311,2022,6,Cidade2,24746.4258200,1580.0
981,XT660,Sub-Categoria 6,PDT311,2022,6,Cidade10,18794.7537900,1200.0
147,XT660,Sub-Categoria 6,PDT311,2022,6,Cidade2,10337.1145800,660.0
2840,XT660,Sub-Categoria 6,PDT311,2022,6,Cidade85,32036.5121400,2000.0
2548,XT660,Sub-Categoria 6,PDT311,2022,6,Cidade27,36023.2780900,2300.0
2491,XT660,Sub-Categoria 6,PDT311,2022,6,Cidade36,2883.2860920,180.0
3403,XT660,Sub-Categoria 6,PDT311,2022,6,Cidade21,6407.3024280,400.0
1337,XT660,Sub-Categoria 6,PDT311,2022,6,Cidade36,15697.8909500,980.0
3695,XT660,Sub-Categoria 6,PDT311,2022,6,Cidade85,16658.9863100,1040.0
561,XT660,Sub-Categoria 6,PDT311,2022,6,Cidade91,24027.3841000,1500.0
2002,XT660,Sub-Categoria 6,PDT311,2022,6,Cidade67,16018.2560700,1000.0
3609,XT660,Sub-Categoria 6,PDT311,2022,6,Cidade85,3203.6512140,200.0
1687,XT660,Sub-Categoria 6,PDT311,2022,6,Cidade85,3203.6512140,200.0
3485,XT660,Sub-Categoria 6,PDT311,2022,6,Cidade85,4164.7465780,260.0
3028,XT660,Sub-Categoria 6,PDT311,2022,6,Cidade2,22332.0118800,1500.0
735,XT660,Sub-Categoria 6,PDT311,2022,6,Cidade2,6264.9179290,400.0
3116,XT660,Sub-Categoria 6,PDT311,2022,6,Cidade91,24027.3841000,1500.0
3095,XT660,Sub-Categoria 6,PDT311,2022,6,Cidade2,22629.7720400,1520.0
3095,XT660,Sub-Categoria 6,PDT311,2022,6,Cidade2,28287.2150500,1900.0
2463,XT660,Sub-Categoria 6,PDT311,2022,6,Cidade85,4805.4768210,300.0
2663,XT660,Sub-Categoria 6,PDT311,2022,6,Cidade11,7681.6436880,520.0
1484,XT660,Sub-Categoria 6,PDT311,2022,6,Cidade98,21934.6879400,1400.0
911,XT660,Sub-Categoria 6,PDT311,2022,6,Cidade81,13407.2803300,810.0
407,XT660,Sub-Categoria 6,PDT311,2022,6,Cidade85,9610.9536410,600.0
18,XT660,Sub-Categoria 6,PDT311,2022,6,Cidade30,1035.8472260,60.0
1448,XT660,Sub-Categoria 6,PDT311,2022,7,Cidade46,132205.5103000,7680.0
2648,XT660,Sub-Categoria 6,PDT311,2022,7,Cidade1,16257.8852900,960.0
901,XT660,Sub-Categoria 6,PDT311,2022,7,Cidade27,139016.7740000,9000.0
3293,XT660,Sub-Categoria 6,PDT311,2022,7,Cidade48,27096.4754900,1600.0
3633,XT660,Sub-Categoria 6,PDT311,2022,7,Cidade9,22580.3962400,1200.0
1964,XT660,Sub-Categoria 6,PDT311,2022,7,Cidade72,10224.4034200,600.0
321,XT660,Sub-Categoria 6,PDT311,2022,7,Cidade97,37547.8118900,2100.0
3305,XT660,Sub-Categoria 6,PDT311,2022,7,Cidade1,15241.7674600,900.0
1824,XT660,Sub-Categoria 6,PDT311,2022,7,Cidade86,55660.6767300,3400.0
1947,XT660,Sub-Categoria 6,PDT311,2022,7,Cidade1,69434.7184400,4100.0
286,XT660,Sub-Categoria 6,PDT311,2022,7,Cidade105,11516.0020800,720.0
3132,XT660,Sub-Categoria 6,PDT311,2022,7,Cidade44,25402.9457700,1500.0
1736,XT660,Sub-Categoria 6,PDT311,2022,7,Cidade11,937.0864439,60.0
2229,XT660,Sub-Categoria 6,PDT311,2022,7,Cidade10,32753.6174300,2200.0
1489,XT660,Sub-Categoria 6,PDT311,2022,7,Cidade85,71128.2481600,4200.0
2196,XT660,Sub-Categoria 6,PDT311,2022,7,Cidade2,51934.9113500,3000.0
1147,XT660,Sub-Categoria 6,PDT311,2022,7,Cidade83,13548.2377400,800.0
1828,XT660,Sub-Categoria 6,PDT311,2022,7,Cidade67,14701.9078200,1000.0
1828,XT660,Sub-Categoria 6,PDT311,2022,7,Cidade105,5880.7631290,400.0
1577,XT660,Sub-Categoria 6,PDT311,2022,7,Cidade53,16935.2971800,1000.0
2554,XT660,Sub-Categoria 6,PDT311,2022,8,Cidade46,595.5203168,40.0
113,XT660,Sub-Categoria 6,PDT311,2022,8,Cidade81,15502.1382500,980.0
595,XT660,Sub-Categoria 6,PDT311,2022,8,Cidade93,15102.0230300,1000.0
596,XT660,Sub-Categoria 6,PDT311,2022,8,Cidade90,30204.0460700,2000.0
605,XT660,Sub-Categoria 6,PDT311,2022,8,Cidade103,181224.2764000,12000.0
758,XT660,Sub-Categoria 6,PDT161,2022,1,Cidade101,5664.5089170,200.0
1483,XT660,Sub-Categoria 6,PDT161,2022,1,Cidade57,1049.8236460,1.0
698,XT660,Sub-Categoria 6,PDT161,2022,1,Cidade30,27356.4208000,940.0
698,XT660,Sub-Categoria 6,PDT161,2022,1,Cidade30,2910.2575320,100.0
698,XT660,Sub-Categoria 6,PDT161,2022,1,Cidade30,11641.0301300,400.0
2508,XT660,Sub-Categoria 6,PDT161,2022,1,Cidade58,28100.3680500,1.0
2508,XT660,Sub-Categoria 6,PDT161,2022,1,Cidade58,4872.8985910,1.0
421,XT660,Sub-Categoria 6,PDT161,2022,1,Cidade57,3325.0142540,1.0
2243,XT660,Sub-Categoria 6,PDT161,2022,1,Cidade58,4156.1244180,1.0
1260,XT660,Sub-Categoria 6,PDT161,2022,1,Cidade58,15844.2503600,540.0
1073,XT660,Sub-Categoria 6,PDT161,2022,1,Cidade85,3240.4697720,120.0
1211,XT660,Sub-Categoria 6,PDT161,2022,2,Cidade91,5385.9265110,200.0
1212,XT660,Sub-Categoria 6,PDT161,2022,2,Cidade105,20466.5207400,760.0
3034,XT660,Sub-Categoria 6,PDT161,2022,2,Cidade7,831.9066716,1.0
1483,XT660,Sub-Categoria 6,PDT161,2022,2,Cidade57,1256.3100630,1.0
863,XT660,Sub-Categoria 6,PDT161,2022,2,Cidade10,49148.7203700,2210.0
863,XT660,Sub-Categoria 6,PDT161,2022,2,Cidade10,7783.7339950,350.0
863,XT660,Sub-Categoria 6,PDT161,2022,2,Cidade10,95406.3395400,4290.0
1269,XT660,Sub-Categoria 6,PDT161,2022,2,Cidade2,65141.8525500,2300.0
1252,XT660,Sub-Categoria 6,PDT161,2022,2,Cidade57,1657.3862030,1.0
1718,XT660,Sub-Categoria 6,PDT161,2022,2,Cidade12,5605.1985750,1.0
207,XT660,Sub-Categoria 6,PDT161,2022,2,Cidade11,6516.9710790,220.0
1110,XT660,Sub-Categoria 6,PDT161,2022,2,Cidade31,578.2544539,1.0
1969,XT660,Sub-Categoria 6,PDT161,2022,2,Cidade31,27.0087016,1.0
1501,XT660,Sub-Categoria 6,PDT161,2022,3,Cidade85,20281.4114100,750.0
1269,XT660,Sub-Categoria 6,PDT161,2022,3,Cidade2,5664.5089170,200.0
924,XT660,Sub-Categoria 6,PDT161,2022,3,Cidade80,7908.4748890,300.0
383,XT660,Sub-Categoria 6,PDT161,2022,3,Cidade36,4960.3995400,200.0
3363,XT660,Sub-Categoria 6,PDT161,2022,3,Cidade55,20819.6571100,1.0
1379,XT660,Sub-Categoria 6,PDT161,2022,3,Cidade85,11457.3120100,1.0
1260,XT660,Sub-Categoria 6,PDT161,2022,4,Cidade58,8216.0592930,300.0
2710,XT660,Sub-Categoria 6,PDT161,2022,5,Cidade57,6067.7876910,1.0
194,XT660,Sub-Categoria 6,PDT161,2022,5,Cidade17,19591.7719900,700.0
2304,XT660,Sub-Categoria 6,PDT161,2022,5,Cidade57,1239.4862980,1.0
2003,XT660,Sub-Categoria 6,PDT161,2022,6,Cidade60,510.5594562,1.0
1912,XT660,Sub-Categoria 6,PDT161,2022,6,Cidade110,306.8912648,1.0
2677,XT660,Sub-Categoria 6,PDT161,2022,6,Cidade2,442.0572748,1.0
272,XT660,Sub-Categoria 6,PDT161,2022,6,Cidade20,6475.3131490,1.0
1739,XT660,Sub-Categoria 6,PDT161,2022,6,Cidade110,887.5692321,1.0
17,XT660,Sub-Categoria 6,PDT161,2022,6,Cidade85,3211.4160840,1.0
1656,XT660,Sub-Categoria 6,PDT161,2022,6,Cidade35,855.5108435,1.0
2220,XT660,Sub-Categoria 6,PDT161,2022,6,Cidade110,186.9791438,1.0
1121,XT660,Sub-Categoria 6,PDT161,2022,6,Cidade110,13671.2908400,1.0
3028,XT660,Sub-Categoria 6,PDT161,2022,6,Cidade2,1094.4167970,1.0
3095,XT660,Sub-Categoria 6,PDT161,2022,6,Cidade2,2360.3989920,1.0
2828,XT660,Sub-Categoria 6,PDT161,2022,6,Cidade2,1306.8344830,1.0
3741,XT660,Sub-Categoria 6,PDT161,2022,6,Cidade35,285.1685050,1.0
1586,XT660,Sub-Categoria 6,PDT161,2022,6,Cidade66,444.1336367,1.0
1584,XT660,Sub-Categoria 6,PDT161,2022,6,Cidade6,497.0959632,1.0
3109,XT660,Sub-Categoria 6,PDT161,2022,7,Cidade81,3256.2311530,120.0
1691,XT660,Sub-Categoria 6,PDT161,2022,7,Cidade57,9586.5867610,1.0
1691,XT660,Sub-Categoria 6,PDT161,2022,7,Cidade57,2998.6997000,1.0
1828,XT660,Sub-Categoria 6,PDT161,2022,7,Cidade67,408.1537399,1.0
1828,XT660,Sub-Categoria 6,PDT161,2022,7,Cidade105,190.3449263,1.0
720,XT660,Sub-Categoria 6,PDT161,2022,7,Cidade11,1855.5635100,70.0
725,XT660,Sub-Categoria 6,PDT161,2022,7,Cidade74,25712.8086500,970.0
726,XT660,Sub-Categoria 6,PDT161,2022,7,Cidade52,28098.5331600,1060.0
1650,XT660,Sub-Categoria 6,PDT161,2022,7,Cidade93,96946.6772100,3600.0
209,XT660,Sub-Categoria 6,PDT162,2022,1,Cidade57,5711.1667040,1500.0
1912,XT660,Sub-Categoria 6,PDT162,2022,1,Cidade77,11138.2028600,4035.0
1912,XT660,Sub-Categoria 6,PDT162,2022,1,Cidade110,2277.3277230,825.0
753,XT660,Sub-Categoria 6,PDT162,2022,1,Cidade93,21068.4939700,7905.0
753,XT660,Sub-Categoria 6,PDT162,2022,1,Cidade93,1918.9520120,720.0
2686,XT660,Sub-Categoria 6,PDT162,2022,2,Cidade110,1946.0800540,705.0
1912,XT660,Sub-Categoria 6,PDT162,2022,2,Cidade110,2774.1992260,1005.0
3160,XT660,Sub-Categoria 6,PDT162,2022,2,Cidade19,2678.5371840,1005.0
160,XT660,Sub-Categoria 6,PDT162,2022,2,Cidade57,16105.4901000,7050.0
1155,XT660,Sub-Categoria 6,PDT162,2022,2,Cidade110,2524.3356830,1020.0
1155,XT660,Sub-Categoria 6,PDT162,2022,2,Cidade110,2450.0905160,990.0
2689,XT660,Sub-Categoria 6,PDT162,2022,2,Cidade52,11512.8554000,4005.0
2243,XT660,Sub-Categoria 6,PDT162,2022,2,Cidade58,3426.7000220,1200.0
2720,XT660,Sub-Categoria 6,PDT162,2022,2,Cidade108,7364.9016530,3000.0
3675,XT660,Sub-Categoria 6,PDT162,2022,2,Cidade110,42192.6718100,15285.0
1671,XT660,Sub-Categoria 6,PDT162,2022,2,Cidade55,8469.6411840,3450.0
2601,XT660,Sub-Categoria 6,PDT162,2022,3,Cidade61,3712.2583570,1500.0
2686,XT660,Sub-Categoria 6,PDT162,2022,3,Cidade110,1336.4130090,540.0
1903,XT660,Sub-Categoria 6,PDT162,2022,3,Cidade110,11055.3909500,4005.0
3359,XT660,Sub-Categoria 6,PDT162,2022,3,Cidade100,21336.9188000,7005.0
3675,XT660,Sub-Categoria 6,PDT162,2022,3,Cidade110,13125.6888800,4755.0
3733,XT660,Sub-Categoria 6,PDT162,2022,5,Cidade36,17028.5616000,6000.0
1687,XT660,Sub-Categoria 6,PDT162,2022,5,Cidade85,2639.4270480,930.0
977,XT660,Sub-Categoria 6,PDT162,2022,5,Cidade85,2128.5702000,750.0
2206,XT660,Sub-Categoria 6,PDT162,2022,5,Cidade110,2487.2130990,1005.0
3301,XT660,Sub-Categoria 6,PDT162,2022,6,Cidade52,98307.7402600,35010.0
1445,XT660,Sub-Categoria 6,PDT162,2022,6,Cidade10,52771.1803400,18480.0
940,XT660,Sub-Categoria 6,PDT162,2022,6,Cidade93,6780.4398900,2535.0
940,XT660,Sub-Categoria 6,PDT162,2022,6,Cidade93,2246.7729810,840.0
942,XT660,Sub-Categoria 6,PDT162,2022,6,Cidade57,50351.7873500,18825.0
943,XT660,Sub-Categoria 6,PDT162,2022,6,Cidade70,1524.5959520,570.0
943,XT660,Sub-Categoria 6,PDT162,2022,6,Cidade70,1043.1445980,390.0
