Client_ID,Ano,Area_Comercial,Area_Hibrida,Area_Residencial,Area_Industrial,ValorPotencial
2708,2022,100.00,0.00,250.00,0.00,44698.4153140
2465,2021,0.00,0.00,270.00,0.00,44652.6929899
2465,2020,0.00,0.00,270.00,0.00,44507.9545060
3691,2022,190.00,0.00,200.00,0.00,44390.2770316
24,2022,0.00,0.00,300.00,0.00,44221.8677074
30,2022,0.00,0.00,300.00,0.00,44221.8677074
155,2022,0.00,0.00,300.00,0.00,44221.8677074
240,2022,0.00,0.00,300.00,0.00,44221.8677074
306,2022,0.00,0.00,300.00,0.00,44221.8677074
397,2022,0.00,0.00,300.00,0.00,44221.8677074
441,2022,0.00,0.00,300.00,0.00,44221.8677074
456,2022,0.00,0.00,300.00,0.00,44221.8677074
577,2022,0.00,0.00,300.00,0.00,44221.8677074
850,2022,0.00,0.00,300.00,0.00,44221.8677074
912,2022,0.00,0.00,300.00,0.00,44221.8677074
923,2022,0.00,0.00,300.00,0.00,44221.8677074
1071,2022,0.00,0.00,300.00,0.00,44221.8677074
1111,2022,0.00,0.00,300.00,0.00,44221.8677074
1244,2022,0.00,0.00,300.00,0.00,44221.8677074
1364,2022,0.00,0.00,300.00,0.00,44221.8677074
1573,2022,0.00,0.00,300.00,0.00,44221.8677074
1603,2022,0.00,0.00,300.00,0.00,44221.8677074
1799,2022,0.00,0.00,300.00,0.00,44221.8677074
2317,2022,0.00,0.00,300.00,0.00,44221.8677074
2333,2022,0.00,0.00,300.00,0.00,44221.8677074
2502,2022,0.00,0.00,300.00,0.00,44221.8677074
3140,2022,0.00,0.00,300.00,0.00,44221.8677074
3312,2022,0.00,0.00,300.00,0.00,44221.8677074
3347,2022,0.00,0.00,300.00,0.00,44221.8677074
200,2021,180.00,0.00,180.00,0.00,43892.8079975
2609,2021,180.00,0.00,180.00,0.00,43892.8079975
541,2022,183.00,0.00,200.00,0.00,43840.9969092
767,2020,150.00,0.00,200.00,0.00,43635.4224247
1390,2020,150.00,0.00,200.00,0.00,43635.4224247
2219,2020,150.00,0.00,200.00,0.00,43635.4224247
2342,2020,150.00,0.00,200.00,0.00,43635.4224247
570,2022,180.00,0.00,200.00,0.00,43605.5911425
2552,2020,184.00,0.00,184.00,0.00,43415.6692495
2301,2022,192.00,0.00,192.00,0.00,43367.9644039
2341,2021,130.00,0.00,200.00,0.00,43276.9854401
1103,2021,550.00,0.00,0.00,0.00,43157.7239019
1103,2022,550.00,0.00,0.00,0.00,43157.7239019
1411,2022,190.00,0.00,190.00,0.00,42916.2147747
220,2020,600.00,0.00,0.00,0.00,42666.2689402
373,2020,600.00,0.00,0.00,0.00,42666.2689402
549,2020,600.00,0.00,0.00,0.00,42666.2689402
657,2020,600.00,0.00,0.00,0.00,42666.2689402
743,2020,600.00,0.00,0.00,0.00,42666.2689402
1875,2020,600.00,0.00,0.00,0.00,42666.2689402
1877,2020,600.00,0.00,0.00,0.00,42666.2689402
2001,2020,600.00,0.00,0.00,0.00,42666.2689402
2616,2020,600.00,0.00,0.00,0.00,42666.2689402
3220,2020,600.00,0.00,0.00,0.00,42666.2689402
3486,2020,600.00,0.00,0.00,0.00,42666.2689402
586,2022,60.00,60.00,220.00,0.00,42571.8807153
1063,2022,100.00,0.00,235.00,0.00,42487.3219287
200,2020,180.00,0.00,180.00,0.00,42471.8503527
2609,2020,180.00,0.00,180.00,0.00,42471.8503527
1378,2022,0.00,0.00,288.00,0.00,42452.9929991
2341,2020,130.00,0.00,200.00,0.00,42213.2134600
407,2021,50.00,0.00,230.00,0.00,41960.9086593
2552,2022,184.00,0.00,184.00,0.00,41560.9658871
407,2020,50.00,0.00,230.00,0.00,41469.7058798
681,2021,170.00,0.00,170.00,0.00,41454.3186644
3541,2021,170.00,0.00,170.00,0.00,41454.3186644
3558,2021,170.00,0.00,170.00,0.00,41454.3186644
66,2021,0.00,0.00,250.00,0.00,41345.0861018
271,2021,0.00,0.00,250.00,0.00,41345.0861018
858,2021,0.00,0.00,250.00,0.00,41345.0861018
1180,2021,0.00,0.00,250.00,0.00,41345.0861018
1316,2021,0.00,0.00,250.00,0.00,41345.0861018
1608,2021,0.00,0.00,250.00,0.00,41345.0861018
3203,2022,0.00,0.00,280.00,0.00,41273.7431935
767,2022,150.00,0.00,200.00,0.00,41251.5334751
1390,2022,150.00,0.00,200.00,0.00,41251.5334751
2219,2022,150.00,0.00,200.00,0.00,41251.5334751
2342,2022,150.00,0.00,200.00,0.00,41251.5334751
66,2020,0.00,0.00,250.00,0.00,41211.0689871
271,2020,0.00,0.00,250.00,0.00,41211.0689871
858,2020,0.00,0.00,250.00,0.00,41211.0689871
1180,2020,0.00,0.00,250.00,0.00,41211.0689871
1316,2020,0.00,0.00,250.00,0.00,41211.0689871
1608,2020,0.00,0.00,250.00,0.00,41211.0689871
42,2021,100.00,0.00,200.00,0.00,40922.9277727
151,2021,100.00,0.00,200.00,0.00,40922.9277727
168,2021,100.00,0.00,200.00,0.00,40922.9277727
1043,2021,100.00,0.00,200.00,0.00,40922.9277727
1464,2021,100.00,0.00,200.00,0.00,40922.9277727
1935,2021,100.00,0.00,200.00,0.00,40922.9277727
1940,2021,100.00,0.00,200.00,0.00,40922.9277727
2284,2021,100.00,0.00,200.00,0.00,40922.9277727
2306,2021,100.00,0.00,200.00,0.00,40922.9277727
2491,2021,100.00,0.00,200.00,0.00,40922.9277727
2875,2021,100.00,0.00,200.00,0.00,40922.9277727
3239,2021,100.00,0.00,200.00,0.00,40922.9277727
3511,2021,100.00,0.00,200.00,0.00,40922.9277727
200,2022,180.00,0.00,180.00,0.00,40657.4666287
2609,2022,180.00,0.00,180.00,0.00,40657.4666287
2095,2021,165.00,0.00,165.00,0.00,40235.0739978
681,2020,170.00,0.00,170.00,0.00,40112.3031109
3541,2020,170.00,0.00,170.00,0.00,40112.3031109
3558,2020,170.00,0.00,170.00,0.00,40112.3031109
2961,2022,0.00,0.00,272.00,0.00,40094.4933880
42,2020,100.00,0.00,200.00,0.00,40079.9000130
151,2020,100.00,0.00,200.00,0.00,40079.9000130
168,2020,100.00,0.00,200.00,0.00,40079.9000130
1043,2020,100.00,0.00,200.00,0.00,40079.9000130
1464,2020,100.00,0.00,200.00,0.00,40079.9000130
1935,2020,100.00,0.00,200.00,0.00,40079.9000130
1940,2020,100.00,0.00,200.00,0.00,40079.9000130
2284,2020,100.00,0.00,200.00,0.00,40079.9000130
2306,2020,100.00,0.00,200.00,0.00,40079.9000130
2491,2020,100.00,0.00,200.00,0.00,40079.9000130
2875,2020,100.00,0.00,200.00,0.00,40079.9000130
3239,2020,100.00,0.00,200.00,0.00,40079.9000130
3511,2020,100.00,0.00,200.00,0.00,40079.9000130
451,2021,300.00,0.00,100.00,0.00,40078.6111145
2465,2022,0.00,0.00,270.00,0.00,39799.6809366
126,2021,0.00,0.00,240.00,0.00,39691.2826577
618,2021,0.00,0.00,240.00,0.00,39691.2826577
2341,2022,130.00,0.00,200.00,0.00,39682.1616969
126,2020,0.00,0.00,240.00,0.00,39562.6262276
618,2020,0.00,0.00,240.00,0.00,39562.6262276
1526,2021,80.00,0.00,200.00,0.00,39353.5559944
513,2021,500.00,0.00,0.00,0.00,39234.2944563
694,2021,500.00,0.00,0.00,0.00,39234.2944563
780,2021,500.00,0.00,0.00,0.00,39234.2944563
1148,2021,500.00,0.00,0.00,0.00,39234.2944563
1528,2021,500.00,0.00,0.00,0.00,39234.2944563
1786,2021,500.00,0.00,0.00,0.00,39234.2944563
2257,2021,500.00,0.00,0.00,0.00,39234.2944563
2481,2021,500.00,0.00,0.00,0.00,39234.2944563
3008,2021,500.00,0.00,0.00,0.00,39234.2944563
3165,2021,500.00,0.00,0.00,0.00,39234.2944563
513,2022,500.00,0.00,0.00,0.00,39234.2944563
694,2022,500.00,0.00,0.00,0.00,39234.2944563
780,2022,500.00,0.00,0.00,0.00,39234.2944563
1148,2022,500.00,0.00,0.00,0.00,39234.2944563
1528,2022,500.00,0.00,0.00,0.00,39234.2944563
1786,2022,500.00,0.00,0.00,0.00,39234.2944563
2257,2022,500.00,0.00,0.00,0.00,39234.2944563
2481,2022,500.00,0.00,0.00,0.00,39234.2944563
3008,2022,500.00,0.00,0.00,0.00,39234.2944563
3165,2022,500.00,0.00,0.00,0.00,39234.2944563
1073,2021,120.00,0.00,180.00,0.00,39184.6926628
1103,2020,550.00,0.00,0.00,0.00,39110.7465285
311,2021,160.00,0.00,160.00,0.00,39015.8293312
2451,2021,160.00,0.00,160.00,0.00,39015.8293312
2673,2021,160.00,0.00,160.00,0.00,39015.8293312
2095,2020,165.00,0.00,165.00,0.00,38932.5294900
1526,2020,80.00,0.00,200.00,0.00,38657.6910484
681,2022,170.00,0.00,170.00,0.00,38398.7184826
3541,2022,170.00,0.00,170.00,0.00,38398.7184826
3558,2022,170.00,0.00,170.00,0.00,38398.7184826
451,2022,300.00,0.00,100.00,0.00,38281.1992429
1073,2020,120.00,0.00,180.00,0.00,38205.2234587
1918,2021,156.00,0.00,156.00,0.00,38040.4335979
2270,2021,156.00,0.00,156.00,0.00,38040.4335979
3622,2021,156.00,0.00,156.00,0.00,38040.4335979
536,2021,0.00,0.00,230.00,0.00,38037.4792137
3282,2021,0.00,0.00,230.00,0.00,38037.4792137
536,2020,0.00,0.00,230.00,0.00,37914.1834681
3282,2020,0.00,0.00,230.00,0.00,37914.1834681
407,2022,50.00,0.00,230.00,0.00,37826.8613546
451,2020,300.00,0.00,100.00,0.00,37817.5620649
311,2020,160.00,0.00,160.00,0.00,37752.7558691
2451,2020,160.00,0.00,160.00,0.00,37752.7558691
2673,2020,160.00,0.00,160.00,0.00,37752.7558691
42,2022,100.00,0.00,200.00,0.00,37328.1040295
151,2022,100.00,0.00,200.00,0.00,37328.1040295
168,2022,100.00,0.00,200.00,0.00,37328.1040295
1043,2022,100.00,0.00,200.00,0.00,37328.1040295
1464,2022,100.00,0.00,200.00,0.00,37328.1040295
1935,2022,100.00,0.00,200.00,0.00,37328.1040295
1940,2022,100.00,0.00,200.00,0.00,37328.1040295
2284,2022,100.00,0.00,200.00,0.00,37328.1040295
2306,2022,100.00,0.00,200.00,0.00,37328.1040295
2491,2022,100.00,0.00,200.00,0.00,37328.1040295
2875,2022,100.00,0.00,200.00,0.00,37328.1040295
3239,2022,100.00,0.00,200.00,0.00,37328.1040295
3511,2022,100.00,0.00,200.00,0.00,37328.1040295
3136,2021,153.00,0.00,153.00,0.00,37308.8867979
2095,2022,165.00,0.00,165.00,0.00,37269.3444096
1594,2021,474.00,0.00,0.00,0.00,37194.1111445
1594,2022,474.00,0.00,0.00,0.00,37194.1111445
517,2021,50.00,0.00,200.00,0.00,36999.4983271
579,2021,50.00,0.00,200.00,0.00,36999.4983271
2746,2021,50.00,0.00,200.00,0.00,36999.4983271
66,2022,0.00,0.00,250.00,0.00,36851.5564228
271,2022,0.00,0.00,250.00,0.00,36851.5564228
858,2022,0.00,0.00,250.00,0.00,36851.5564228
1180,2022,0.00,0.00,250.00,0.00,36851.5564228
1316,2022,0.00,0.00,250.00,0.00,36851.5564228
1608,2022,0.00,0.00,250.00,0.00,36851.5564228
1918,2020,156.00,0.00,156.00,0.00,36808.9369724
2270,2020,156.00,0.00,156.00,0.00,36808.9369724
3622,2020,156.00,0.00,156.00,0.00,36808.9369724
2937,2021,100.00,0.00,175.00,0.00,36788.4191625
3183,2021,90.00,90.00,90.00,0.00,36614.3383915
22,2021,150.00,0.00,150.00,0.00,36577.3399980
35,2021,150.00,0.00,150.00,0.00,36577.3399980
243,2021,150.00,0.00,150.00,0.00,36577.3399980
261,2021,150.00,0.00,150.00,0.00,36577.3399980
496,2021,150.00,0.00,150.00,0.00,36577.3399980
587,2021,150.00,0.00,150.00,0.00,36577.3399980
1069,2021,150.00,0.00,150.00,0.00,36577.3399980
1203,2021,150.00,0.00,150.00,0.00,36577.3399980
2122,2021,150.00,0.00,150.00,0.00,36577.3399980
2253,2021,150.00,0.00,150.00,0.00,36577.3399980
2286,2021,150.00,0.00,150.00,0.00,36577.3399980
2348,2021,150.00,0.00,150.00,0.00,36577.3399980
2393,2021,150.00,0.00,150.00,0.00,36577.3399980
2838,2021,150.00,0.00,150.00,0.00,36577.3399980
2901,2021,150.00,0.00,150.00,0.00,36577.3399980
2974,2021,150.00,0.00,150.00,0.00,36577.3399980
3047,2021,150.00,0.00,150.00,0.00,36577.3399980
3084,2021,150.00,0.00,150.00,0.00,36577.3399980
3431,2021,150.00,0.00,150.00,0.00,36577.3399980
3439,2021,150.00,0.00,150.00,0.00,36577.3399980
3461,2021,150.00,0.00,150.00,0.00,36577.3399980
3750,2021,150.00,0.00,150.00,0.00,36577.3399980
3751,2021,150.00,0.00,150.00,0.00,36577.3399980
101,2021,466.01,0.00,0.00,0.00,36566.9901819
101,2022,466.01,0.00,0.00,0.00,36566.9901819
517,2020,50.00,0.00,200.00,0.00,36524.3776013
579,2020,50.00,0.00,200.00,0.00,36524.3776013
2746,2020,50.00,0.00,200.00,0.00,36524.3776013
2989,2021,40.00,0.00,200.00,0.00,36214.8124379
311,2022,160.00,0.00,160.00,0.00,36139.9703366
2451,2022,160.00,0.00,160.00,0.00,36139.9703366
2673,2022,160.00,0.00,160.00,0.00,36139.9703366
3136,2020,153.00,0.00,153.00,0.00,36101.0727998
2937,2020,100.00,0.00,175.00,0.00,35958.7931143
1073,2022,120.00,0.00,180.00,0.00,35949.3512939
2989,2020,40.00,0.00,200.00,0.00,35813.2731190
1526,2022,80.00,0.00,200.00,0.00,35758.7322512
513,2020,500.00,0.00,0.00,0.00,35555.2241168
694,2020,500.00,0.00,0.00,0.00,35555.2241168
780,2020,500.00,0.00,0.00,0.00,35555.2241168
1148,2020,500.00,0.00,0.00,0.00,35555.2241168
1528,2020,500.00,0.00,0.00,0.00,35555.2241168
1786,2020,500.00,0.00,0.00,0.00,35555.2241168
2257,2020,500.00,0.00,0.00,0.00,35555.2241168
2481,2020,500.00,0.00,0.00,0.00,35555.2241168
3008,2020,500.00,0.00,0.00,0.00,35555.2241168
3165,2020,500.00,0.00,0.00,0.00,35555.2241168
22,2020,150.00,0.00,150.00,0.00,35393.2086273
35,2020,150.00,0.00,150.00,0.00,35393.2086273
243,2020,150.00,0.00,150.00,0.00,35393.2086273
261,2020,150.00,0.00,150.00,0.00,35393.2086273
496,2020,150.00,0.00,150.00,0.00,35393.2086273
587,2020,150.00,0.00,150.00,0.00,35393.2086273
1069,2020,150.00,0.00,150.00,0.00,35393.2086273
1203,2020,150.00,0.00,150.00,0.00,35393.2086273
2122,2020,150.00,0.00,150.00,0.00,35393.2086273
2253,2020,150.00,0.00,150.00,0.00,35393.2086273
2286,2020,150.00,0.00,150.00,0.00,35393.2086273
2348,2020,150.00,0.00,150.00,0.00,35393.2086273
2393,2020,150.00,0.00,150.00,0.00,35393.2086273
2838,2020,150.00,0.00,150.00,0.00,35393.2086273
2901,2020,150.00,0.00,150.00,0.00,35393.2086273
2974,2020,150.00,0.00,150.00,0.00,35393.2086273
3047,2020,150.00,0.00,150.00,0.00,35393.2086273
3084,2020,150.00,0.00,150.00,0.00,35393.2086273
3431,2020,150.00,0.00,150.00,0.00,35393.2086273
3439,2020,150.00,0.00,150.00,0.00,35393.2086273
3461,2020,150.00,0.00,150.00,0.00,35393.2086273
3750,2020,150.00,0.00,150.00,0.00,35393.2086273
3751,2020,150.00,0.00,150.00,0.00,35393.2086273
126,2022,0.00,0.00,240.00,0.00,35377.4941659
618,2022,0.00,0.00,240.00,0.00,35377.4941659
1918,2022,156.00,0.00,156.00,0.00,35236.4710782
2270,2022,156.00,0.00,156.00,0.00,35236.4710782
3622,2022,156.00,0.00,156.00,0.00,35236.4710782
319,2021,0.00,0.00,212.00,0.00,35060.6330143
319,2020,0.00,0.00,212.00,0.00,34946.9865010
1066,2021,0.00,0.00,210.00,0.00,34729.8723255
1849,2021,0.00,0.00,210.00,0.00,34729.8723255
1066,2020,0.00,0.00,210.00,0.00,34617.2979491
1849,2020,0.00,0.00,210.00,0.00,34617.2979491
3136,2022,153.00,0.00,153.00,0.00,34558.8466344
3183,2020,90.00,90.00,90.00,0.00,34413.8613909
2976,2021,15.00,0.00,200.00,0.00,34253.0977151
1096,2021,140.00,0.00,140.00,0.00,34138.8506648
1136,2021,140.00,0.00,140.00,0.00,34138.8506648
2926,2021,140.00,0.00,140.00,0.00,34138.8506648
3002,2021,140.00,0.00,140.00,0.00,34138.8506648
3405,2021,140.00,0.00,140.00,0.00,34138.8506648
3582,2021,140.00,0.00,140.00,0.00,34138.8506648
2976,2020,15.00,0.00,200.00,0.00,34035.5119132
536,2022,0.00,0.00,230.00,0.00,33903.4319090
3282,2022,0.00,0.00,230.00,0.00,33903.4319090
22,2022,150.00,0.00,150.00,0.00,33881.2221906
35,2022,150.00,0.00,150.00,0.00,33881.2221906
243,2022,150.00,0.00,150.00,0.00,33881.2221906
261,2022,150.00,0.00,150.00,0.00,33881.2221906
496,2022,150.00,0.00,150.00,0.00,33881.2221906
587,2022,150.00,0.00,150.00,0.00,33881.2221906
1069,2022,150.00,0.00,150.00,0.00,33881.2221906
1203,2022,150.00,0.00,150.00,0.00,33881.2221906
2122,2022,150.00,0.00,150.00,0.00,33881.2221906
2253,2022,150.00,0.00,150.00,0.00,33881.2221906
2286,2022,150.00,0.00,150.00,0.00,33881.2221906
2348,2022,150.00,0.00,150.00,0.00,33881.2221906
2393,2022,150.00,0.00,150.00,0.00,33881.2221906
2838,2022,150.00,0.00,150.00,0.00,33881.2221906
2901,2022,150.00,0.00,150.00,0.00,33881.2221906
2974,2022,150.00,0.00,150.00,0.00,33881.2221906
3047,2022,150.00,0.00,150.00,0.00,33881.2221906
3084,2022,150.00,0.00,150.00,0.00,33881.2221906
3431,2022,150.00,0.00,150.00,0.00,33881.2221906
3439,2022,150.00,0.00,150.00,0.00,33881.2221906
3461,2022,150.00,0.00,150.00,0.00,33881.2221906
3750,2022,150.00,0.00,150.00,0.00,33881.2221906
3751,2022,150.00,0.00,150.00,0.00,33881.2221906
3523,2021,430.00,0.00,0.00,0.00,33741.4932324
3523,2022,430.00,0.00,0.00,0.00,33741.4932324
1594,2020,474.00,0.00,0.00,0.00,33706.3524627
2937,2022,100.00,0.00,175.00,0.00,33642.9483872
517,2022,50.00,0.00,200.00,0.00,33404.6745839
579,2022,50.00,0.00,200.00,0.00,33404.6745839
2746,2022,50.00,0.00,200.00,0.00,33404.6745839
1047,2021,1.00,0.00,200.00,0.00,33154.5374704
2670,2021,1.00,0.00,200.00,0.00,33154.5374704
101,2020,466.01,0.00,0.00,0.00,33138.0377605
140,2021,0.00,0.00,200.00,0.00,33076.0688814
303,2021,0.00,0.00,200.00,0.00,33076.0688814
307,2021,0.00,0.00,200.00,0.00,33076.0688814
469,2021,0.00,0.00,200.00,0.00,33076.0688814
581,2021,0.00,0.00,200.00,0.00,33076.0688814
740,2021,0.00,0.00,200.00,0.00,33076.0688814
873,2021,0.00,0.00,200.00,0.00,33076.0688814
1093,2021,0.00,0.00,200.00,0.00,33076.0688814
1152,2021,0.00,0.00,200.00,0.00,33076.0688814
1286,2021,0.00,0.00,200.00,0.00,33076.0688814
1394,2021,0.00,0.00,200.00,0.00,33076.0688814
2049,2021,0.00,0.00,200.00,0.00,33076.0688814
2097,2021,0.00,0.00,200.00,0.00,33076.0688814
2213,2021,0.00,0.00,200.00,0.00,33076.0688814
3532,2021,0.00,0.00,200.00,0.00,33076.0688814
3551,2021,0.00,0.00,200.00,0.00,33076.0688814
3603,2021,0.00,0.00,200.00,0.00,33076.0688814
3648,2021,0.00,0.00,200.00,0.00,33076.0688814
1047,2020,1.00,0.00,200.00,0.00,33039.9656379
2670,2020,1.00,0.00,200.00,0.00,33039.9656379
1096,2020,140.00,0.00,140.00,0.00,33033.6613855
1136,2020,140.00,0.00,140.00,0.00,33033.6613855
2926,2020,140.00,0.00,140.00,0.00,33033.6613855
3002,2020,140.00,0.00,140.00,0.00,33033.6613855
3405,2020,140.00,0.00,140.00,0.00,33033.6613855
3582,2020,140.00,0.00,140.00,0.00,33033.6613855
140,2020,0.00,0.00,200.00,0.00,32968.8551897
303,2020,0.00,0.00,200.00,0.00,32968.8551897
307,2020,0.00,0.00,200.00,0.00,32968.8551897
469,2020,0.00,0.00,200.00,0.00,32968.8551897
581,2020,0.00,0.00,200.00,0.00,32968.8551897
740,2020,0.00,0.00,200.00,0.00,32968.8551897
873,2020,0.00,0.00,200.00,0.00,32968.8551897
1093,2020,0.00,0.00,200.00,0.00,32968.8551897
1152,2020,0.00,0.00,200.00,0.00,32968.8551897
1286,2020,0.00,0.00,200.00,0.00,32968.8551897
1394,2020,0.00,0.00,200.00,0.00,32968.8551897
2049,2020,0.00,0.00,200.00,0.00,32968.8551897
2097,2020,0.00,0.00,200.00,0.00,32968.8551897
2213,2020,0.00,0.00,200.00,0.00,32968.8551897
3532,2020,0.00,0.00,200.00,0.00,32968.8551897
3551,2020,0.00,0.00,200.00,0.00,32968.8551897
3603,2020,0.00,0.00,200.00,0.00,32968.8551897
3648,2020,0.00,0.00,200.00,0.00,32968.8551897
2405,2021,420.00,0.00,0.00,0.00,32956.8073433
3171,2021,420.00,0.00,0.00,0.00,32956.8073433
2405,2022,420.00,0.00,0.00,0.00,32956.8073433
3171,2022,420.00,0.00,0.00,0.00,32956.8073433
785,2021,100.00,0.00,150.00,0.00,32653.9105523
1508,2021,100.00,0.00,150.00,0.00,32653.9105523
2141,2021,100.00,0.00,150.00,0.00,32653.9105523
2923,2021,100.00,0.00,150.00,0.00,32653.9105523
2989,2022,40.00,0.00,200.00,0.00,32619.9886947
785,2020,100.00,0.00,150.00,0.00,31837.6862156
1508,2020,100.00,0.00,150.00,0.00,31837.6862156
2141,2020,100.00,0.00,150.00,0.00,31837.6862156
2923,2020,100.00,0.00,150.00,0.00,31837.6862156
308,2021,130.00,0.00,130.00,0.00,31700.3613316
354,2021,130.00,0.00,130.00,0.00,31700.3613316
2799,2021,130.00,0.00,130.00,0.00,31700.3613316
1096,2022,140.00,0.00,140.00,0.00,31622.4740445
1136,2022,140.00,0.00,140.00,0.00,31622.4740445
2926,2022,140.00,0.00,140.00,0.00,31622.4740445
3002,2022,140.00,0.00,140.00,0.00,31622.4740445
3405,2022,140.00,0.00,140.00,0.00,31622.4740445
3582,2022,140.00,0.00,140.00,0.00,31622.4740445
486,2021,400.00,0.00,0.00,0.00,31387.4355650
495,2021,400.00,0.00,0.00,0.00,31387.4355650
658,2021,400.00,0.00,0.00,0.00,31387.4355650
1520,2021,400.00,0.00,0.00,0.00,31387.4355650
1553,2021,400.00,0.00,0.00,0.00,31387.4355650
3083,2021,400.00,0.00,0.00,0.00,31387.4355650
486,2022,400.00,0.00,0.00,0.00,31387.4355650
495,2022,400.00,0.00,0.00,0.00,31387.4355650
658,2022,400.00,0.00,0.00,0.00,31387.4355650
1520,2022,400.00,0.00,0.00,0.00,31387.4355650
1553,2022,400.00,0.00,0.00,0.00,31387.4355650
3083,2022,400.00,0.00,0.00,0.00,31387.4355650
319,2022,0.00,0.00,212.00,0.00,31250.1198465
1066,2022,0.00,0.00,210.00,0.00,30955.3073951
1849,2022,0.00,0.00,210.00,0.00,30955.3073951
569,2021,393.00,0.00,0.00,0.00,30838.1554426
569,2022,393.00,0.00,0.00,0.00,30838.1554426
308,2020,130.00,0.00,130.00,0.00,30674.1141437
354,2020,130.00,0.00,130.00,0.00,30674.1141437
2799,2020,130.00,0.00,130.00,0.00,30674.1141437
2976,2022,15.00,0.00,200.00,0.00,30658.2739719
3523,2020,430.00,0.00,0.00,0.00,30577.4927405
785,2022,100.00,0.00,150.00,0.00,29957.7927449
1508,2022,100.00,0.00,150.00,0.00,29957.7927449
2141,2022,100.00,0.00,150.00,0.00,29957.7927449
2923,2022,100.00,0.00,150.00,0.00,29957.7927449
2405,2020,420.00,0.00,0.00,0.00,29866.3882581
3171,2020,420.00,0.00,0.00,0.00,29866.3882581
299,2021,0.00,0.00,180.00,0.00,29768.4619933
1094,2021,0.00,0.00,180.00,0.00,29768.4619933
299,2020,0.00,0.00,180.00,0.00,29671.9696707
1094,2020,0.00,0.00,180.00,0.00,29671.9696707
1047,2022,1.00,0.00,200.00,0.00,29559.7137271
2670,2022,1.00,0.00,200.00,0.00,29559.7137271
140,2022,0.00,0.00,200.00,0.00,29481.2451382
303,2022,0.00,0.00,200.00,0.00,29481.2451382
307,2022,0.00,0.00,200.00,0.00,29481.2451382
469,2022,0.00,0.00,200.00,0.00,29481.2451382
581,2022,0.00,0.00,200.00,0.00,29481.2451382
740,2022,0.00,0.00,200.00,0.00,29481.2451382
873,2022,0.00,0.00,200.00,0.00,29481.2451382
1093,2022,0.00,0.00,200.00,0.00,29481.2451382
1152,2022,0.00,0.00,200.00,0.00,29481.2451382
1286,2022,0.00,0.00,200.00,0.00,29481.2451382
1394,2022,0.00,0.00,200.00,0.00,29481.2451382
2049,2022,0.00,0.00,200.00,0.00,29481.2451382
2097,2022,0.00,0.00,200.00,0.00,29481.2451382
2213,2022,0.00,0.00,200.00,0.00,29481.2451382
3532,2022,0.00,0.00,200.00,0.00,29481.2451382
3551,2022,0.00,0.00,200.00,0.00,29481.2451382
3603,2022,0.00,0.00,200.00,0.00,29481.2451382
3648,2022,0.00,0.00,200.00,0.00,29481.2451382
308,2022,130.00,0.00,130.00,0.00,29363.7258985
354,2022,130.00,0.00,130.00,0.00,29363.7258985
2799,2022,130.00,0.00,130.00,0.00,29363.7258985
320,2021,120.00,0.00,120.00,0.00,29261.8719984
440,2021,120.00,0.00,120.00,0.00,29261.8719984
542,2021,120.00,0.00,120.00,0.00,29261.8719984
566,2021,120.00,0.00,120.00,0.00,29261.8719984
1659,2021,120.00,0.00,120.00,0.00,29261.8719984
1865,2021,120.00,0.00,120.00,0.00,29261.8719984
2453,2021,120.00,0.00,120.00,0.00,29261.8719984
3128,2021,120.00,0.00,120.00,0.00,29261.8719984
3237,2021,120.00,0.00,120.00,0.00,29261.8719984
3390,2021,120.00,0.00,120.00,0.00,29261.8719984
3667,2021,120.00,0.00,120.00,0.00,29261.8719984
1926,2021,367.00,0.00,0.00,0.00,28797.9721309
3031,2021,367.00,0.00,0.00,0.00,28797.9721309
3187,2021,367.00,0.00,0.00,0.00,28797.9721309
1926,2022,367.00,0.00,0.00,0.00,28797.9721309
3031,2022,367.00,0.00,0.00,0.00,28797.9721309
3187,2022,367.00,0.00,0.00,0.00,28797.9721309
460,2021,50.00,0.00,150.00,0.00,28730.4811067
816,2021,50.00,0.00,150.00,0.00,28730.4811067
3343,2021,50.00,0.00,150.00,0.00,28730.4811067
3183,2022,90.00,90.00,90.00,0.00,28480.3269071
486,2020,400.00,0.00,0.00,0.00,28444.1792935
495,2020,400.00,0.00,0.00,0.00,28444.1792935
658,2020,400.00,0.00,0.00,0.00,28444.1792935
1520,2020,400.00,0.00,0.00,0.00,28444.1792935
1553,2020,400.00,0.00,0.00,0.00,28444.1792935
3083,2020,400.00,0.00,0.00,0.00,28444.1792935
320,2020,120.00,0.00,120.00,0.00,28314.5669018
440,2020,120.00,0.00,120.00,0.00,28314.5669018
542,2020,120.00,0.00,120.00,0.00,28314.5669018
566,2020,120.00,0.00,120.00,0.00,28314.5669018
1659,2020,120.00,0.00,120.00,0.00,28314.5669018
1865,2020,120.00,0.00,120.00,0.00,28314.5669018
2453,2020,120.00,0.00,120.00,0.00,28314.5669018
3128,2020,120.00,0.00,120.00,0.00,28314.5669018
3237,2020,120.00,0.00,120.00,0.00,28314.5669018
3390,2020,120.00,0.00,120.00,0.00,28314.5669018
3667,2020,120.00,0.00,120.00,0.00,28314.5669018
460,2020,50.00,0.00,150.00,0.00,28282.1638039
816,2020,50.00,0.00,150.00,0.00,28282.1638039
